State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
Qld,30902,Coolangatta,60–64,910,"1,429",63.7,2020-2021
Qld,30902,Coolangatta,65–69,757,"1,225",61.8,2020-2021
Qld,30902,Coolangatta,70–74,320,"1,028",31.1,2020-2021
Qld,30903,Gold Coast - North,25–29,"1,476","2,104",70.1,2020-2021
Qld,30903,Gold Coast - North,30–34,"1,309","2,074",63.1,2020-2021
Qld,30903,Gold Coast - North,35–39,"1,327","2,012",66.0,2020-2021
Qld,30903,Gold Coast - North,40–44,"1,287","1,981",65.0,2020-2021
Qld,30903,Gold Coast - North,45–49,"1,385","2,133",64.9,2020-2021
Qld,30903,Gold Coast - North,50–54,"1,262","2,029",62.2,2020-2021
Qld,30903,Gold Coast - North,55–59,"1,183","1,999",59.2,2020-2021
Qld,30903,Gold Coast - North,60–64,"1,132","1,841",61.5,2020-2021
Qld,30903,Gold Coast - North,65–69,"1,017","1,857",54.8,2020-2021
Qld,30903,Gold Coast - North,70–74,459,"1,778",25.8,2020-2021
Qld,30904,Gold Coast Hinterland,25–29,310,434,71.4,2020-2021
Qld,30904,Gold Coast Hinterland,30–34,317,506,62.7,2020-2021
Qld,30904,Gold Coast Hinterland,35–39,399,607,65.8,2020-2021
Qld,30904,Gold Coast Hinterland,40–44,393,624,63.0,2020-2021
Qld,30904,Gold Coast Hinterland,45–49,461,690,66.8,2020-2021
Qld,30904,Gold Coast Hinterland,50–54,486,661,73.6,2020-2021
Qld,30904,Gold Coast Hinterland,55–59,439,657,66.9,2020-2021
Qld,30904,Gold Coast Hinterland,60–64,362,572,63.2,2020-2021
Qld,30904,Gold Coast Hinterland,65–69,283,462,61.3,2020-2021
Qld,30904,Gold Coast Hinterland,70–74,140,381,36.8,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,25–29,711,832,85.4,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,30–34,753,"1,032",72.9,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,35–39,875,"1,324",66.1,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,40–44,919,"1,359",67.6,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,45–49,982,"1,310",75.0,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,50–54,707,"1,015",69.6,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,55–59,676,885,76.4,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,60–64,478,741,64.5,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,65–69,390,597,65.3,2020-2021
Qld,30905,Mudgeeraba - Tallebudgera,70–74,156,505,30.9,2020-2021
Qld,30906,Nerang,25–29,"1,644","2,134",77.0,2020-2021
Qld,30906,Nerang,30–34,"1,590","2,415",65.8,2020-2021
Qld,30906,Nerang,35–39,"1,656","2,472",67.0,2020-2021
Qld,30906,Nerang,40–44,"1,461","2,250",64.9,2020-2021
Qld,30906,Nerang,45–49,"1,574","2,331",67.5,2020-2021
Qld,30906,Nerang,50–54,"1,259","1,925",65.4,2020-2021
Qld,30906,Nerang,55–59,"1,136","1,754",64.8,2020-2021
Qld,30906,Nerang,60–64,924,"1,492",61.9,2020-2021
Qld,30906,Nerang,65–69,713,"1,224",58.2,2020-2021
Qld,30906,Nerang,70–74,352,"1,085",32.4,2020-2021
Qld,30907,Ormeau - Oxenford,25–29,"3,858","5,695",67.7,2020-2021
Qld,30907,Ormeau - Oxenford,30–34,"3,619","6,020",60.1,2020-2021
Qld,30907,Ormeau - Oxenford,35–39,"3,371","5,682",59.3,2020-2021
Qld,30907,Ormeau - Oxenford,40–44,"3,105","5,036",61.7,2020-2021
Qld,30907,Ormeau - Oxenford,45–49,"2,966","4,695",63.2,2020-2021
Qld,30907,Ormeau - Oxenford,50–54,"2,244","3,713",60.4,2020-2021
Qld,30907,Ormeau - Oxenford,55–59,"1,879","3,066",61.3,2020-2021
Qld,30907,Ormeau - Oxenford,60–64,"1,417","2,497",56.7,2020-2021
Qld,30907,Ormeau - Oxenford,65–69,"1,015","2,072",49.0,2020-2021
Qld,30907,Ormeau - Oxenford,70–74,501,"1,731",29.0,2020-2021
Qld,30908,Robina,25–29,"1,498","1,987",75.4,2020-2021
Qld,30908,Robina,30–34,"1,275","1,938",65.8,2020-2021
Qld,30908,Robina,35–39,"1,357","1,929",70.4,2020-2021
Qld,30908,Robina,40–44,"1,222","1,775",68.8,2020-2021
Qld,30908,Robina,45–49,"1,207","1,705",70.8,2020-2021
Qld,30908,Robina,50–54,980,"1,412",69.4,2020-2021
Qld,30908,Robina,55–59,839,"1,251",67.1,2020-2021
Qld,30908,Robina,60–64,733,"1,099",66.7,2020-2021
Qld,30908,Robina,65–69,630,991,63.5,2020-2021
Qld,30908,Robina,70–74,294,934,31.5,2020-2021
Qld,30909,Southport,25–29,"1,701","2,751",61.8,2020-2021
Qld,30909,Southport,30–34,"1,403","2,335",60.1,2020-2021
Qld,30909,Southport,35–39,"1,287","1,990",64.7,2020-2021
Qld,30909,Southport,40–44,"1,141","1,811",63.0,2020-2021
Qld,30909,Southport,45–49,"1,142","1,821",62.7,2020-2021
Qld,30909,Southport,50–54,"1,050","1,660",63.2,2020-2021
Qld,30909,Southport,55–59,933,"1,535",60.8,2020-2021
Qld,30909,Southport,60–64,776,"1,304",59.6,2020-2021
Qld,30909,Southport,65–69,649,"1,108",58.6,2020-2021
Qld,30909,Southport,70–74,331,"1,054",31.4,2020-2021
Qld,30910,Surfers Paradise,25–29,"1,387","2,020",68.7,2020-2021
Qld,30910,Surfers Paradise,30–34,"1,056","1,706",61.9,2020-2021
Qld,30910,Surfers Paradise,35–39,834,"1,381",60.4,2020-2021
Qld,30910,Surfers Paradise,40–44,758,"1,206",62.8,2020-2021
Qld,30910,Surfers Paradise,45–49,828,"1,280",64.7,2020-2021
Qld,30910,Surfers Paradise,50–54,762,"1,227",62.1,2020-2021
Qld,30910,Surfers Paradise,55–59,695,"1,210",57.5,2020-2021
Qld,30910,Surfers Paradise,60–64,627,"1,086",57.8,2020-2021
Qld,30910,Surfers Paradise,65–69,529,988,53.5,2020-2021
Qld,30910,Surfers Paradise,70–74,264,924,28.6,2020-2021
Qld,31001,Forest Lake - Oxley,25–29,"2,008","3,142",63.9,2020-2021
Qld,31001,Forest Lake - Oxley,30–34,"1,831","3,123",58.6,2020-2021
Qld,31001,Forest Lake - Oxley,35–39,"1,724","2,821",61.1,2020-2021
Qld,31001,Forest Lake - Oxley,40–44,"1,505","2,312",65.1,2020-2021
Qld,31001,Forest Lake - Oxley,45–49,"1,490","2,207",67.5,2020-2021
Qld,31001,Forest Lake - Oxley,50–54,"1,193","1,880",63.5,2020-2021
Qld,31001,Forest Lake - Oxley,55–59,"1,051","1,631",64.4,2020-2021
Qld,31001,Forest Lake - Oxley,60–64,764,"1,286",59.4,2020-2021
Qld,31001,Forest Lake - Oxley,65–69,543,"1,028",52.8,2020-2021
Qld,31001,Forest Lake - Oxley,70–74,220,837,26.3,2020-2021
Qld,31002,Ipswich Hinterland,25–29,"1,200","1,765",68.0,2020-2021
Qld,31002,Ipswich Hinterland,30–34,"1,049","1,810",58.0,2020-2021
Qld,31002,Ipswich Hinterland,35–39,"1,085","1,896",57.2,2020-2021
Qld,31002,Ipswich Hinterland,40–44,961,"1,797",53.5,2020-2021
Qld,31002,Ipswich Hinterland,45–49,"1,116","1,989",56.1,2020-2021
Qld,31002,Ipswich Hinterland,50–54,"1,057","1,926",54.9,2020-2021
Qld,31002,Ipswich Hinterland,55–59,"1,018","1,905",53.5,2020-2021
Qld,31002,Ipswich Hinterland,60–64,891,"1,617",55.1,2020-2021
Qld,31002,Ipswich Hinterland,65–69,685,"1,442",47.5,2020-2021
Qld,31002,Ipswich Hinterland,70–74,335,"1,231",27.2,2020-2021
Qld,31003,Ipswich Inner,25–29,"2,774","4,405",63.0,2020-2021
Qld,31003,Ipswich Inner,30–34,"2,364","4,163",56.8,2020-2021
Qld,31003,Ipswich Inner,35–39,"2,192","3,862",56.8,2020-2021
Qld,31003,Ipswich Inner,40–44,"1,815","3,265",55.6,2020-2021
Qld,31003,Ipswich Inner,45–49,"1,884","3,259",57.8,2020-2021
Qld,31003,Ipswich Inner,50–54,"1,631","2,899",56.3,2020-2021
Qld,31003,Ipswich Inner,55–59,"1,513","2,710",55.8,2020-2021
Qld,31003,Ipswich Inner,60–64,"1,163","2,206",52.7,2020-2021
Qld,31003,Ipswich Inner,65–69,878,"1,759",49.9,2020-2021
Qld,31003,Ipswich Inner,70–74,350,"1,531",22.9,2020-2021
Qld,31004,Springfield - Redbank,25–29,"2,678","4,323",62.0,2020-2021
Qld,31004,Springfield - Redbank,30–34,"2,623","4,734",55.4,2020-2021
Qld,31004,Springfield - Redbank,35–39,"2,289","4,234",54.1,2020-2021
Qld,31004,Springfield - Redbank,40–44,"1,854","3,169",58.5,2020-2021
Qld,31004,Springfield - Redbank,45–49,"1,529","2,653",57.6,2020-2021
Qld,31004,Springfield - Redbank,50–54,"1,222","2,178",56.1,2020-2021
Qld,31004,Springfield - Redbank,55–59,"1,017","1,794",56.7,2020-2021
Qld,31004,Springfield - Redbank,60–64,726,"1,340",54.2,2020-2021
Qld,31004,Springfield - Redbank,65–69,433,"1,013",42.7,2020-2021
Qld,31004,Springfield - Redbank,70–74,199,725,27.4,2020-2021
Qld,31101,Beaudesert,25–29,264,362,72.9,2020-2021
Qld,31101,Beaudesert,30–34,239,379,63.1,2020-2021
Qld,31101,Beaudesert,35–39,217,433,50.2,2020-2021
Qld,31101,Beaudesert,40–44,207,398,51.9,2020-2021
Qld,31101,Beaudesert,45–49,292,463,63.1,2020-2021
Qld,31101,Beaudesert,50–54,279,404,69.2,2020-2021
Qld,31101,Beaudesert,55–59,256,399,64.2,2020-2021
Qld,31101,Beaudesert,60–64,225,367,61.1,2020-2021
Qld,31101,Beaudesert,65–69,188,326,57.7,2020-2021
Qld,31101,Beaudesert,70–74,70,306,22.9,2020-2021
Qld,31102,Beenleigh,25–29,"1,059","1,854",57.1,2020-2021
Qld,31102,Beenleigh,30–34,870,"1,733",50.2,2020-2021
Qld,31102,Beenleigh,35–39,769,"1,461",52.6,2020-2021
Qld,31102,Beenleigh,40–44,647,"1,221",53.0,2020-2021
Qld,31102,Beenleigh,45–49,624,"1,239",50.4,2020-2021
Qld,31102,Beenleigh,50–54,577,"1,109",52.0,2020-2021
Qld,31102,Beenleigh,55–59,529,"1,005",52.6,2020-2021
Qld,31102,Beenleigh,60–64,449,872,51.5,2020-2021
Qld,31102,Beenleigh,65–69,371,784,47.4,2020-2021
Qld,31102,Beenleigh,70–74,165,753,21.9,2020-2021
Qld,31103,Browns Plains,25–29,"2,111","3,718",56.8,2020-2021
Qld,31103,Browns Plains,30–34,"1,909","3,535",54.0,2020-2021
Qld,31103,Browns Plains,35–39,"1,654","3,157",52.4,2020-2021
Qld,31103,Browns Plains,40–44,"1,328","2,478",53.6,2020-2021
Qld,31103,Browns Plains,45–49,"1,432","2,440",58.7,2020-2021
Qld,31103,Browns Plains,50–54,"1,232","2,152",57.2,2020-2021
Qld,31103,Browns Plains,55–59,"1,123","2,056",54.6,2020-2021
Qld,31103,Browns Plains,60–64,852,"1,613",52.8,2020-2021
Qld,31103,Browns Plains,65–69,552,"1,227",45.0,2020-2021
Qld,31103,Browns Plains,70–74,220,943,23.3,2020-2021
Qld,31104,Jimboomba,25–29,"1,327","1,981",67.0,2020-2021
Qld,31104,Jimboomba,30–34,"1,170","2,145",54.5,2020-2021
Qld,31104,Jimboomba,35–39,"1,118","1,984",56.3,2020-2021
Qld,31104,Jimboomba,40–44,"1,060","1,893",56.0,2020-2021
Qld,31104,Jimboomba,45–49,"1,081","1,829",59.1,2020-2021
Qld,31104,Jimboomba,50–54,863,"1,550",55.7,2020-2021
Qld,31104,Jimboomba,55–59,705,"1,264",55.8,2020-2021
Qld,31104,Jimboomba,60–64,574,965,59.5,2020-2021
Qld,31104,Jimboomba,65–69,407,779,52.3,2020-2021
Qld,31104,Jimboomba,70–74,162,591,27.5,2020-2021
Qld,31105,Loganlea - Carbrook,25–29,"1,459","2,334",62.5,2020-2021
Qld,31105,Loganlea - Carbrook,30–34,"1,381","2,364",58.4,2020-2021
Qld,31105,Loganlea - Carbrook,35–39,"1,335","2,211",60.4,2020-2021
Qld,31105,Loganlea - Carbrook,40–44,"1,191","1,987",59.9,2020-2021
Qld,31105,Loganlea - Carbrook,45–49,"1,130","1,825",61.9,2020-2021
Qld,31105,Loganlea - Carbrook,50–54,926,"1,546",59.9,2020-2021
Qld,31105,Loganlea - Carbrook,55–59,899,"1,510",59.5,2020-2021
Qld,31105,Loganlea - Carbrook,60–64,784,"1,313",59.7,2020-2021
Qld,31105,Loganlea - Carbrook,65–69,565,"1,115",50.7,2020-2021
Qld,31105,Loganlea - Carbrook,70–74,238,985,24.2,2020-2021
Qld,31106,Springwood - Kingston,25–29,"1,657","2,847",58.2,2020-2021
Qld,31106,Springwood - Kingston,30–34,"1,735","2,958",58.6,2020-2021
Qld,31106,Springwood - Kingston,35–39,"1,730","2,904",59.6,2020-2021
Qld,31106,Springwood - Kingston,40–44,"1,419","2,443",58.1,2020-2021
Qld,31106,Springwood - Kingston,45–49,"1,364","2,226",61.3,2020-2021
Qld,31106,Springwood - Kingston,50–54,"1,085","1,824",59.5,2020-2021
Qld,31106,Springwood - Kingston,55–59,990,"1,673",59.2,2020-2021
Qld,31106,Springwood - Kingston,60–64,873,"1,519",57.5,2020-2021
Qld,31106,Springwood - Kingston,65–69,765,"1,377",55.5,2020-2021
Qld,31106,Springwood - Kingston,70–74,347,"1,236",28.1,2020-2021
Qld,31201,Bowen Basin - North,25–29,798,"1,457",54.8,2020-2021
Qld,31201,Bowen Basin - North,30–34,735,"1,385",53.1,2020-2021
Qld,31201,Bowen Basin - North,35–39,635,"1,163",54.6,2020-2021
Qld,31201,Bowen Basin - North,40–44,486,984,49.4,2020-2021
Qld,31201,Bowen Basin - North,45–49,460,943,48.8,2020-2021
Qld,31201,Bowen Basin - North,50–54,410,798,51.4,2020-2021
Qld,31201,Bowen Basin - North,55–59,384,807,47.6,2020-2021
Qld,31201,Bowen Basin - North,60–64,293,590,49.7,2020-2021
Qld,31201,Bowen Basin - North,65–69,185,422,43.8,2020-2021
Qld,31201,Bowen Basin - North,70–74,95,350,27.1,2020-2021
Qld,31202,Mackay,25–29,"3,194","4,003",79.8,2020-2021
Qld,31202,Mackay,30–34,"2,827","4,122",68.6,2020-2021
Qld,31202,Mackay,35–39,"2,579","3,924",65.7,2020-2021
Qld,31202,Mackay,40–44,"2,342","3,442",68.0,2020-2021
Qld,31202,Mackay,45–49,"2,528","3,582",70.6,2020-2021
Qld,31202,Mackay,50–54,"2,208","3,163",69.8,2020-2021
Qld,31202,Mackay,55–59,"2,230","3,137",71.1,2020-2021
Qld,31202,Mackay,60–64,"1,680","2,540",66.1,2020-2021
Qld,31202,Mackay,65–69,"1,120","1,914",58.5,2020-2021
Qld,31202,Mackay,70–74,393,"1,552",25.3,2020-2021
Qld,31203,Whitsunday,25–29,624,"1,018",61.3,2020-2021
Qld,31203,Whitsunday,30–34,477,885,53.9,2020-2021
Qld,31203,Whitsunday,35–39,498,786,63.3,2020-2021
Qld,31203,Whitsunday,40–44,434,705,61.6,2020-2021
Qld,31203,Whitsunday,45–49,428,646,66.3,2020-2021
Qld,31203,Whitsunday,50–54,397,600,66.1,2020-2021
Qld,31203,Whitsunday,55–59,344,585,58.8,2020-2021
Qld,31203,Whitsunday,60–64,321,526,61.1,2020-2021
Qld,31203,Whitsunday,65–69,226,393,57.5,2020-2021
Qld,31203,Whitsunday,70–74,65,287,22.6,2020-2021
Qld,31301,Bribie - Beachmere,25–29,373,538,69.4,2020-2021
Qld,31301,Bribie - Beachmere,30–34,370,653,56.7,2020-2021
Qld,31301,Bribie - Beachmere,35–39,404,720,56.1,2020-2021
Qld,31301,Bribie - Beachmere,40–44,395,735,53.8,2020-2021
Qld,31301,Bribie - Beachmere,45–49,566,893,63.4,2020-2021
Qld,31301,Bribie - Beachmere,50–54,504,951,53.0,2020-2021
Qld,31301,Bribie - Beachmere,55–59,640,"1,135",56.4,2020-2021
Qld,31301,Bribie - Beachmere,60–64,689,"1,291",53.3,2020-2021
Qld,31301,Bribie - Beachmere,65–69,713,"1,463",48.7,2020-2021
Qld,31301,Bribie - Beachmere,70–74,376,"1,403",26.8,2020-2021
Qld,31302,Caboolture,25–29,"1,801","3,146",57.2,2020-2021
Qld,31302,Caboolture,30–34,"1,406","2,835",49.6,2020-2021
Qld,31302,Caboolture,35–39,"1,228","2,496",49.2,2020-2021
Qld,31302,Caboolture,40–44,"1,174","2,172",54.1,2020-2021
Qld,31302,Caboolture,45–49,"1,132","2,072",54.6,2020-2021
Qld,31302,Caboolture,50–54,959,"1,897",50.6,2020-2021
Qld,31302,Caboolture,55–59,859,"1,745",49.2,2020-2021
Qld,31302,Caboolture,60–64,782,"1,493",52.4,2020-2021
Qld,31302,Caboolture,65–69,578,"1,343",43.0,2020-2021
Qld,31302,Caboolture,70–74,285,"1,192",23.9,2020-2021
Qld,31303,Caboolture Hinterland,25–29,229,345,66.5,2020-2021
Qld,31303,Caboolture Hinterland,30–34,245,366,67.0,2020-2021
Qld,31303,Caboolture Hinterland,35–39,230,386,59.6,2020-2021
Qld,31303,Caboolture Hinterland,40–44,235,350,67.1,2020-2021
Qld,31303,Caboolture Hinterland,45–49,236,422,55.9,2020-2021
Qld,31303,Caboolture Hinterland,50–54,199,360,55.3,2020-2021
Qld,31303,Caboolture Hinterland,55–59,212,368,57.6,2020-2021
Qld,31303,Caboolture Hinterland,60–64,200,353,56.7,2020-2021
Qld,31303,Caboolture Hinterland,65–69,179,319,56.1,2020-2021
Qld,31303,Caboolture Hinterland,70–74,80,260,30.8,2020-2021
Qld,31304,Narangba - Burpengary,25–29,"1,459","2,160",67.5,2020-2021
Qld,31304,Narangba - Burpengary,30–34,"1,244","2,147",57.9,2020-2021
Qld,31304,Narangba - Burpengary,35–39,"1,265","2,263",55.9,2020-2021
Qld,31304,Narangba - Burpengary,40–44,"1,349","2,190",61.6,2020-2021
Qld,31304,Narangba - Burpengary,45–49,"1,291","2,115",61.0,2020-2021
Qld,31304,Narangba - Burpengary,50–54,"1,145","1,860",61.5,2020-2021
Qld,31304,Narangba - Burpengary,55–59,896,"1,630",55.0,2020-2021
Qld,31304,Narangba - Burpengary,60–64,755,"1,378",54.8,2020-2021
Qld,31304,Narangba - Burpengary,65–69,563,"1,214",46.4,2020-2021
Qld,31304,Narangba - Burpengary,70–74,242,"1,017",23.8,2020-2021
Qld,31305,Redcliffe,25–29,984,"1,491",66.0,2020-2021
Qld,31305,Redcliffe,30–34,975,"1,628",59.9,2020-2021
Qld,31305,Redcliffe,35–39,"1,090","1,829",59.6,2020-2021
Qld,31305,Redcliffe,40–44,"1,078","1,813",59.5,2020-2021
Qld,31305,Redcliffe,45–49,"1,160","1,986",58.4,2020-2021
Qld,31305,Redcliffe,50–54,"1,109","1,928",57.5,2020-2021
Qld,31305,Redcliffe,55–59,"1,102","1,874",58.8,2020-2021
Qld,31305,Redcliffe,60–64,965,"1,719",56.1,2020-2021
Qld,31305,Redcliffe,65–69,844,"1,661",50.8,2020-2021
Qld,31305,Redcliffe,70–74,334,"1,539",21.7,2020-2021
Qld,31401,The Hills District,25–29,"1,913","2,339",81.8,2020-2021
Qld,31401,The Hills District,30–34,"1,783","2,716",65.6,2020-2021
Qld,31401,The Hills District,35–39,"2,151","3,092",69.6,2020-2021
Qld,31401,The Hills District,40–44,"2,298","3,203",71.7,2020-2021
Qld,31401,The Hills District,45–49,"2,480","3,361",73.8,2020-2021
Qld,31401,The Hills District,50–54,"2,101","2,699",77.9,2020-2021
Qld,31401,The Hills District,55–59,"1,720","2,330",73.8,2020-2021
Qld,31401,The Hills District,60–64,"1,271","1,826",69.6,2020-2021
Qld,31401,The Hills District,65–69,977,"1,479",66.0,2020-2021
Qld,31401,The Hills District,70–74,410,"1,309",31.3,2020-2021
Qld,31402,North Lakes,25–29,"2,407","3,668",65.6,2020-2021
Qld,31402,North Lakes,30–34,"2,303","3,794",60.7,2020-2021
Qld,31402,North Lakes,35–39,"2,185","3,555",61.5,2020-2021
Qld,31402,North Lakes,40–44,"1,828","2,918",62.6,2020-2021
Qld,31402,North Lakes,45–49,"1,680","2,557",65.7,2020-2021
Qld,31402,North Lakes,50–54,"1,158","1,951",59.3,2020-2021
Qld,31402,North Lakes,55–59,922,"1,543",59.7,2020-2021
Qld,31402,North Lakes,60–64,714,"1,225",58.3,2020-2021
Qld,31402,North Lakes,65–69,522,"1,039",50.2,2020-2021
Qld,31402,North Lakes,70–74,199,870,22.9,2020-2021
Qld,31403,Strathpine,25–29,933,"1,477",63.2,2020-2021
Qld,31403,Strathpine,30–34,925,"1,473",62.8,2020-2021
Qld,31403,Strathpine,35–39,835,"1,465",57.0,2020-2021
Qld,31403,Strathpine,40–44,717,"1,226",58.5,2020-2021
Qld,31403,Strathpine,45–49,755,"1,161",65.0,2020-2021
Qld,31403,Strathpine,50–54,626,991,63.2,2020-2021
Qld,31403,Strathpine,55–59,568,913,62.2,2020-2021
Qld,31403,Strathpine,60–64,516,835,61.8,2020-2021
Qld,31403,Strathpine,65–69,407,700,58.1,2020-2021
Qld,31403,Strathpine,70–74,173,618,28.0,2020-2021
Qld,31501,Far North,25–29,849,"1,253",67.7,2020-2021
Qld,31501,Far North,30–34,736,"1,181",62.3,2020-2021
Qld,31501,Far North,35–39,659,"1,015",64.9,2020-2021
Qld,31501,Far North,40–44,542,873,62.1,2020-2021
Qld,31501,Far North,45–49,584,859,68.0,2020-2021
Qld,31501,Far North,50–54,514,812,63.3,2020-2021
Qld,31501,Far North,55–59,492,735,66.9,2020-2021
Qld,31501,Far North,60–64,378,586,64.4,2020-2021
Qld,31501,Far North,65–69,233,408,57.2,2020-2021
Qld,31501,Far North,70–74,94,272,34.5,2020-2021
Qld,31502,Outback - North,25–29,908,"1,417",64.1,2020-2021
Qld,31502,Outback - North,30–34,690,"1,265",54.6,2020-2021
Qld,31502,Outback - North,35–39,616,"1,063",57.9,2020-2021
Qld,31502,Outback - North,40–44,495,812,60.9,2020-2021
Qld,31502,Outback - North,45–49,459,810,56.7,2020-2021
Qld,31502,Outback - North,50–54,405,713,56.8,2020-2021
Qld,31502,Outback - North,55–59,348,663,52.4,2020-2021
Qld,31502,Outback - North,60–64,236,461,51.1,2020-2021
Qld,31502,Outback - North,65–69,169,308,54.8,2020-2021
Qld,31502,Outback - North,70–74,61,239,25.5,2020-2021
Qld,31503,Outback - South,25–29,408,583,70.0,2020-2021
Qld,31503,Outback - South,30–34,366,560,65.4,2020-2021
Qld,31503,Outback - South,35–39,281,536,52.5,2020-2021
Qld,31503,Outback - South,40–44,252,420,60.0,2020-2021
Qld,31503,Outback - South,45–49,271,486,55.8,2020-2021
Qld,31503,Outback - South,50–54,312,524,59.5,2020-2021
Qld,31503,Outback - South,55–59,304,532,57.2,2020-2021
Qld,31503,Outback - South,60–64,245,448,54.7,2020-2021
Qld,31503,Outback - South,65–69,162,331,48.9,2020-2021
Qld,31503,Outback - South,70–74,75,265,28.4,2020-2021
Qld,31601,Buderim,25–29,"1,255","1,636",76.7,2020-2021
Qld,31601,Buderim,30–34,"1,148","1,715",66.9,2020-2021
Qld,31601,Buderim,35–39,"1,244","1,876",66.3,2020-2021
Qld,31601,Buderim,40–44,"1,330","1,823",73.0,2020-2021
Qld,31601,Buderim,45–49,"1,383","1,941",71.2,2020-2021
Qld,31601,Buderim,50–54,"1,213","1,605",75.6,2020-2021
Qld,31601,Buderim,55–59,"1,087","1,453",74.8,2020-2021
Qld,31601,Buderim,60–64,862,"1,223",70.5,2020-2021
Qld,31601,Buderim,65–69,712,"1,135",62.7,2020-2021
Qld,31601,Buderim,70–74,330,"1,113",29.7,2020-2021
Qld,31602,Caloundra,25–29,"2,048","2,611",78.4,2020-2021
Qld,31602,Caloundra,30–34,"1,810","2,730",66.3,2020-2021
Qld,31602,Caloundra,35–39,"1,864","2,869",65.0,2020-2021
Qld,31602,Caloundra,40–44,"1,835","2,678",68.5,2020-2021
Qld,31602,Caloundra,45–49,"1,971","2,813",70.1,2020-2021
Qld,31602,Caloundra,50–54,"1,688","2,497",67.6,2020-2021
Qld,31602,Caloundra,55–59,"1,695","2,481",68.3,2020-2021
Qld,31602,Caloundra,60–64,"1,547","2,329",66.4,2020-2021
Qld,31602,Caloundra,65–69,"1,278","2,111",60.5,2020-2021
Qld,31602,Caloundra,70–74,608,"2,097",29.0,2020-2021
Qld,31603,Maroochy,25–29,"1,679","2,218",75.7,2020-2021
Qld,31603,Maroochy,30–34,"1,374","2,094",65.6,2020-2021
Qld,31603,Maroochy,35–39,"1,281","1,938",66.1,2020-2021
Qld,31603,Maroochy,40–44,"1,147","1,673",68.6,2020-2021
Qld,31603,Maroochy,45–49,"1,277","1,844",69.3,2020-2021
Qld,31603,Maroochy,50–54,"1,268","1,840",68.9,2020-2021
Qld,31603,Maroochy,55–59,"1,290","1,931",66.8,2020-2021
Qld,31603,Maroochy,60–64,"1,205","1,792",67.2,2020-2021
Qld,31603,Maroochy,65–69,933,"1,553",60.1,2020-2021
Qld,31603,Maroochy,70–74,327,"1,272",25.7,2020-2021
Qld,31605,Noosa,25–29,766,900,85.1,2020-2021
Qld,31605,Noosa,30–34,814,"1,131",72.0,2020-2021
Qld,31605,Noosa,35–39,943,"1,354",69.7,2020-2021
Qld,31605,Noosa,40–44,"1,048","1,459",71.9,2020-2021
Qld,31605,Noosa,45–49,"1,183","1,559",75.9,2020-2021
Qld,31605,Noosa,50–54,993,"1,353",73.4,2020-2021
Qld,31605,Noosa,55–59,"1,052","1,366",77.0,2020-2021
Qld,31605,Noosa,60–64,997,"1,287",77.4,2020-2021
Qld,31605,Noosa,65–69,902,"1,244",72.5,2020-2021
Qld,31605,Noosa,70–74,376,"1,178",31.9,2020-2021
Qld,31606,Sunshine Coast Hinterland,25–29,986,"1,371",71.9,2020-2021
Qld,31606,Sunshine Coast Hinterland,30–34,945,"1,589",59.5,2020-2021
Qld,31606,Sunshine Coast Hinterland,35–39,"1,004","1,659",60.6,2020-2021
Qld,31606,Sunshine Coast Hinterland,40–44,"1,011","1,569",64.5,2020-2021
Qld,31606,Sunshine Coast Hinterland,45–49,"1,171","1,749",66.9,2020-2021
Qld,31606,Sunshine Coast Hinterland,50–54,"1,155","1,653",69.9,2020-2021
Qld,31606,Sunshine Coast Hinterland,55–59,"1,159","1,701",68.1,2020-2021
Qld,31606,Sunshine Coast Hinterland,60–64,"1,019","1,592",64.0,2020-2021
Qld,31606,Sunshine Coast Hinterland,65–69,830,"1,396",59.5,2020-2021
Qld,31606,Sunshine Coast Hinterland,70–74,325,"1,173",27.7,2020-2021
Qld,31607,Nambour,25–29,"1,027","1,369",75.0,2020-2021
Qld,31607,Nambour,30–34,992,"1,538",64.5,2020-2021
Qld,31607,Nambour,35–39,965,"1,527",63.1,2020-2021
Qld,31607,Nambour,40–44,980,"1,483",66.1,2020-2021
Qld,31607,Nambour,45–49,"1,051","1,504",69.9,2020-2021
Qld,31607,Nambour,50–54,936,"1,342",69.7,2020-2021
Qld,31607,Nambour,55–59,936,"1,343",69.7,2020-2021
Qld,31607,Nambour,60–64,809,"1,166",69.4,2020-2021
Qld,31607,Nambour,65–69,620,980,63.3,2020-2021
Qld,31607,Nambour,70–74,260,881,29.5,2020-2021
Qld,31608,Noosa Hinterland,25–29,345,396,87.2,2020-2021
Qld,31608,Noosa Hinterland,30–34,331,500,66.3,2020-2021
Qld,31608,Noosa Hinterland,35–39,427,628,68.0,2020-2021
