State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
NSW,10603,Port Stephens,60–64,"1,761","2,614",67.4,2016-2017
NSW,10603,Port Stephens,65–69,"1,870","2,717",68.9,2016-2017
NSW,10603,Port Stephens,70–74,"1,523","2,315",65.8,2016-2017
NSW,10603,Port Stephens,50–69,"6,458","10,452",61.8,2016-2017
NSW,10604,Upper Hunter,50–54,585,"1,036",56.5,2016-2017
NSW,10604,Upper Hunter,55–59,550,928,59.3,2016-2017
NSW,10604,Upper Hunter,60–64,568,801,71.0,2016-2017
NSW,10604,Upper Hunter,65–69,487,710,68.6,2016-2017
NSW,10604,Upper Hunter,70–74,338,556,60.9,2016-2017
NSW,10604,Upper Hunter,50–69,"2,191","3,474",63.1,2016-2017
NSW,10701,Dapto - Port Kembla,50–54,"1,122","2,626",42.8,2016-2017
NSW,10701,Dapto - Port Kembla,55–59,"1,263","2,542",49.7,2016-2017
NSW,10701,Dapto - Port Kembla,60–64,"1,278","2,262",56.5,2016-2017
NSW,10701,Dapto - Port Kembla,65–69,"1,189","2,006",59.3,2016-2017
NSW,10701,Dapto - Port Kembla,70–74,904,"1,722",52.5,2016-2017
NSW,10701,Dapto - Port Kembla,50–69,"4,852","9,435",51.4,2016-2017
NSW,10702,Illawarra Catchment Reserve,50–54,n.p.,n.p.,n.p.,2016-2017
NSW,10702,Illawarra Catchment Reserve,55–59,n.p.,n.p.,n.p.,2016-2017
NSW,10702,Illawarra Catchment Reserve,60–64,n.p.,n.p.,n.p.,2016-2017
NSW,10702,Illawarra Catchment Reserve,65–69,n.p.,n.p.,n.p.,2016-2017
NSW,10702,Illawarra Catchment Reserve,70–74,n.p.,n.p.,n.p.,2016-2017
NSW,10702,Illawarra Catchment Reserve,50–69,n.p.,n.p.,n.p.,2016-2017
NSW,10703,Kiama - Shellharbour,50–54,"1,641","3,184",51.5,2016-2017
NSW,10703,Kiama - Shellharbour,55–59,"1,911","3,299",57.9,2016-2017
NSW,10703,Kiama - Shellharbour,60–64,"1,890","2,975",63.5,2016-2017
NSW,10703,Kiama - Shellharbour,65–69,"1,677","2,644",63.4,2016-2017
NSW,10703,Kiama - Shellharbour,70–74,"1,310","2,173",60.3,2016-2017
NSW,10703,Kiama - Shellharbour,50–69,"7,118","12,101",58.8,2016-2017
NSW,10704,Wollongong,50–54,"1,977","4,165",47.5,2016-2017
NSW,10704,Wollongong,55–59,"2,175","4,183",52.0,2016-2017
NSW,10704,Wollongong,60–64,"2,156","3,733",57.8,2016-2017
NSW,10704,Wollongong,65–69,"1,945","3,228",60.3,2016-2017
NSW,10704,Wollongong,70–74,"1,407","2,737",51.4,2016-2017
NSW,10704,Wollongong,50–69,"8,253","15,308",53.9,2016-2017
NSW,10801,Great Lakes,50–54,534,"1,043",51.2,2016-2017
NSW,10801,Great Lakes,55–59,728,"1,269",57.4,2016-2017
NSW,10801,Great Lakes,60–64,931,"1,346",69.2,2016-2017
NSW,10801,Great Lakes,65–69,996,"1,458",68.3,2016-2017
NSW,10801,Great Lakes,70–74,829,"1,304",63.6,2016-2017
NSW,10801,Great Lakes,50–69,"3,190","5,116",62.4,2016-2017
NSW,10802,Kempsey - Nambucca,50–54,862,"1,764",48.9,2016-2017
NSW,10802,Kempsey - Nambucca,55–59,"1,066","2,057",51.8,2016-2017
NSW,10802,Kempsey - Nambucca,60–64,"1,201","2,016",59.6,2016-2017
NSW,10802,Kempsey - Nambucca,65–69,"1,246","1,918",65.0,2016-2017
NSW,10802,Kempsey - Nambucca,70–74,884,"1,494",59.2,2016-2017
NSW,10802,Kempsey - Nambucca,50–69,"4,375","7,754",56.4,2016-2017
NSW,10803,Lord Howe Island,50–54,n.p.,n.p.,n.p.,2016-2017
NSW,10803,Lord Howe Island,55–59,n.p.,n.p.,n.p.,2016-2017
NSW,10803,Lord Howe Island,60–64,n.p.,n.p.,n.p.,2016-2017
NSW,10803,Lord Howe Island,65–69,n.p.,n.p.,n.p.,2016-2017
NSW,10803,Lord Howe Island,70–74,n.p.,n.p.,n.p.,2016-2017
NSW,10803,Lord Howe Island,50–69,n.p.,n.p.,n.p.,2016-2017
NSW,10804,Port Macquarie,50–54,"1,393","2,742",50.8,2016-2017
NSW,10804,Port Macquarie,55–59,"1,668","3,081",54.2,2016-2017
NSW,10804,Port Macquarie,60–64,"1,931","2,892",66.8,2016-2017
NSW,10804,Port Macquarie,65–69,"2,129","3,165",67.3,2016-2017
NSW,10804,Port Macquarie,70–74,"1,823","2,863",63.7,2016-2017
NSW,10804,Port Macquarie,50–69,"7,121","11,879",59.9,2016-2017
NSW,10805,Taree - Gloucester,50–54,"1,075","1,926",55.8,2016-2017
NSW,10805,Taree - Gloucester,55–59,"1,293","2,248",57.5,2016-2017
NSW,10805,Taree - Gloucester,60–64,"1,473","2,237",65.8,2016-2017
NSW,10805,Taree - Gloucester,65–69,"1,519","2,282",66.6,2016-2017
NSW,10805,Taree - Gloucester,70–74,"1,193","1,874",63.7,2016-2017
NSW,10805,Taree - Gloucester,50–69,"5,360","8,691",61.7,2016-2017
NSW,10901,Albury,50–54,925,"1,990",46.5,2016-2017
NSW,10901,Albury,55–59,"1,104","2,133",51.7,2016-2017
NSW,10901,Albury,60–64,"1,075","1,932",55.6,2016-2017
NSW,10901,Albury,65–69,"1,036","1,705",60.8,2016-2017
NSW,10901,Albury,70–74,835,"1,413",59.1,2016-2017
NSW,10901,Albury,50–69,"4,139","7,759",53.3,2016-2017
NSW,10902,Lower Murray,50–54,231,470,49.1,2016-2017
NSW,10902,Lower Murray,55–59,232,469,49.4,2016-2017
NSW,10902,Lower Murray,60–64,255,444,57.5,2016-2017
NSW,10902,Lower Murray,65–69,213,387,55.0,2016-2017
NSW,10902,Lower Murray,70–74,165,291,56.6,2016-2017
NSW,10902,Lower Murray,50–69,930,"1,769",52.6,2016-2017
NSW,10903,Upper Murray exc. Albury,50–54,663,"1,381",48.0,2016-2017
NSW,10903,Upper Murray exc. Albury,55–59,877,"1,622",54.1,2016-2017
NSW,10903,Upper Murray exc. Albury,60–64,948,"1,542",61.5,2016-2017
NSW,10903,Upper Murray exc. Albury,65–69,970,"1,583",61.3,2016-2017
NSW,10903,Upper Murray exc. Albury,70–74,740,"1,370",54.1,2016-2017
NSW,10903,Upper Murray exc. Albury,50–69,"3,459","6,128",56.4,2016-2017
NSW,11001,Armidale,50–54,867,"1,305",66.4,2016-2017
NSW,11001,Armidale,55–59,912,"1,306",69.8,2016-2017
NSW,11001,Armidale,60–64,780,"1,120",69.7,2016-2017
NSW,11001,Armidale,65–69,677,"1,025",66.1,2016-2017
NSW,11001,Armidale,70–74,573,846,67.8,2016-2017
NSW,11001,Armidale,50–69,"3,237","4,756",68.1,2016-2017
NSW,11002,Inverell - Tenterfield,50–54,766,"1,246",61.5,2016-2017
NSW,11002,Inverell - Tenterfield,55–59,898,"1,508",59.6,2016-2017
NSW,11002,Inverell - Tenterfield,60–64,932,"1,380",67.5,2016-2017
NSW,11002,Inverell - Tenterfield,65–69,920,"1,383",66.5,2016-2017
NSW,11002,Inverell - Tenterfield,70–74,697,"1,165",59.8,2016-2017
NSW,11002,Inverell - Tenterfield,50–69,"3,516","5,517",63.7,2016-2017
NSW,11003,Moree - Narrabri,50–54,499,934,53.4,2016-2017
NSW,11003,Moree - Narrabri,55–59,504,881,57.3,2016-2017
NSW,11003,Moree - Narrabri,60–64,459,709,64.7,2016-2017
NSW,11003,Moree - Narrabri,65–69,404,641,63.1,2016-2017
NSW,11003,Moree - Narrabri,70–74,278,497,56.0,2016-2017
NSW,11003,Moree - Narrabri,50–69,"1,866","3,164",59.0,2016-2017
NSW,11004,Tamworth - Gunnedah,50–54,"1,636","2,651",61.7,2016-2017
NSW,11004,Tamworth - Gunnedah,55–59,"1,863","2,836",65.7,2016-2017
NSW,11004,Tamworth - Gunnedah,60–64,"1,738","2,493",69.7,2016-2017
NSW,11004,Tamworth - Gunnedah,65–69,"1,648","2,282",72.2,2016-2017
NSW,11004,Tamworth - Gunnedah,70–74,"1,243","1,938",64.2,2016-2017
NSW,11004,Tamworth - Gunnedah,50–69,"6,885","10,260",67.1,2016-2017
NSW,11101,Lake Macquarie - East,50–54,"2,409","4,239",56.8,2016-2017
NSW,11101,Lake Macquarie - East,55–59,"2,491","4,276",58.3,2016-2017
NSW,11101,Lake Macquarie - East,60–64,"2,676","3,920",68.3,2016-2017
NSW,11101,Lake Macquarie - East,65–69,"2,413","3,768",64.0,2016-2017
NSW,11101,Lake Macquarie - East,70–74,"1,985","3,183",62.4,2016-2017
NSW,11101,Lake Macquarie - East,50–69,"9,989","16,202",61.7,2016-2017
NSW,11102,Lake Macquarie - West,50–54,"1,331","2,519",52.8,2016-2017
NSW,11102,Lake Macquarie - West,55–59,"1,537","2,628",58.5,2016-2017
NSW,11102,Lake Macquarie - West,60–64,"1,673","2,564",65.2,2016-2017
NSW,11102,Lake Macquarie - West,65–69,"1,670","2,477",67.4,2016-2017
NSW,11102,Lake Macquarie - West,70–74,"1,317","2,045",64.4,2016-2017
NSW,11102,Lake Macquarie - West,50–69,"6,211","10,188",61.0,2016-2017
NSW,11103,Newcastle,50–54,"2,969","5,225",56.8,2016-2017
NSW,11103,Newcastle,55–59,"3,160","5,307",59.5,2016-2017
NSW,11103,Newcastle,60–64,"2,932","4,636",63.2,2016-2017
NSW,11103,Newcastle,65–69,"2,676","4,076",65.6,2016-2017
NSW,11103,Newcastle,70–74,"2,014","3,337",60.4,2016-2017
NSW,11103,Newcastle,50–69,"11,737","19,244",61.0,2016-2017
NSW,11201,Richmond Valley - Coastal,50–54,"1,431","3,060",46.8,2016-2017
NSW,11201,Richmond Valley - Coastal,55–59,"1,779","3,384",52.6,2016-2017
NSW,11201,Richmond Valley - Coastal,60–64,"1,963","3,246",60.5,2016-2017
NSW,11201,Richmond Valley - Coastal,65–69,"1,710","2,748",62.2,2016-2017
NSW,11201,Richmond Valley - Coastal,70–74,"1,247","2,070",60.2,2016-2017
NSW,11201,Richmond Valley - Coastal,50–69,"6,883","12,438",55.3,2016-2017
NSW,11202,Richmond Valley - Hinterland,50–54,"1,364","2,637",51.7,2016-2017
NSW,11202,Richmond Valley - Hinterland,55–59,"1,555","2,765",56.3,2016-2017
NSW,11202,Richmond Valley - Hinterland,60–64,"1,691","2,614",64.7,2016-2017
NSW,11202,Richmond Valley - Hinterland,65–69,"1,439","2,152",66.9,2016-2017
NSW,11202,Richmond Valley - Hinterland,70–74,"1,059","1,663",63.7,2016-2017
NSW,11202,Richmond Valley - Hinterland,50–69,"6,049","10,167",59.5,2016-2017
NSW,11203,Tweed Valley,50–54,"1,559","3,239",48.1,2016-2017
NSW,11203,Tweed Valley,55–59,"1,902","3,705",51.3,2016-2017
NSW,11203,Tweed Valley,60–64,"2,062","3,557",58.0,2016-2017
NSW,11203,Tweed Valley,65–69,"1,984","3,281",60.5,2016-2017
NSW,11203,Tweed Valley,70–74,"1,614","2,806",57.5,2016-2017
NSW,11203,Tweed Valley,50–69,"7,507","13,782",54.5,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),50–54,844,"1,602",52.7,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),55–59,914,"1,594",57.3,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),60–64,857,"1,348",63.6,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),65–69,752,"1,153",65.2,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),70–74,677,990,68.4,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),50–69,"3,367","5,697",59.1,2016-2017
NSW,11302,Tumut - Tumbarumba,50–54,252,466,54.0,2016-2017
NSW,11302,Tumut - Tumbarumba,55–59,350,571,61.3,2016-2017
NSW,11302,Tumut - Tumbarumba,60–64,340,523,65.0,2016-2017
NSW,11302,Tumut - Tumbarumba,65–69,317,473,67.1,2016-2017
NSW,11302,Tumut - Tumbarumba,70–74,217,366,59.2,2016-2017
NSW,11302,Tumut - Tumbarumba,50–69,"1,258","2,032",61.9,2016-2017
NSW,11303,Wagga Wagga,50–54,"1,500","2,930",51.2,2016-2017
NSW,11303,Wagga Wagga,55–59,"1,912","3,123",61.2,2016-2017
NSW,11303,Wagga Wagga,60–64,"1,820","2,721",66.9,2016-2017
NSW,11303,Wagga Wagga,65–69,"1,711","2,484",68.9,2016-2017
NSW,11303,Wagga Wagga,70–74,"1,373","2,003",68.6,2016-2017
NSW,11303,Wagga Wagga,50–69,"6,944","11,257",61.7,2016-2017
NSW,11401,Shoalhaven,50–54,"1,652","3,332",49.6,2016-2017
NSW,11401,Shoalhaven,55–59,"2,170","3,901",55.6,2016-2017
NSW,11401,Shoalhaven,60–64,"2,560","4,019",63.7,2016-2017
NSW,11401,Shoalhaven,65–69,"2,574","4,098",62.8,2016-2017
NSW,11401,Shoalhaven,70–74,"2,005","3,390",59.1,2016-2017
NSW,11401,Shoalhaven,50–69,"8,956","15,349",58.4,2016-2017
NSW,11402,Southern Highlands,50–54,825,"1,756",47.0,2016-2017
NSW,11402,Southern Highlands,55–59,927,"1,759",52.7,2016-2017
NSW,11402,Southern Highlands,60–64,"1,040","1,809",57.5,2016-2017
NSW,11402,Southern Highlands,65–69,"1,211","1,978",61.2,2016-2017
NSW,11402,Southern Highlands,70–74,"1,003","1,775",56.5,2016-2017
NSW,11402,Southern Highlands,50–69,"4,003","7,301",54.8,2016-2017
NSW,11501,Baulkham Hills,50–54,"2,611","5,255",49.7,2016-2017
NSW,11501,Baulkham Hills,55–59,"2,552","5,001",51.0,2016-2017
NSW,11501,Baulkham Hills,60–64,"2,551","4,401",58.0,2016-2017
NSW,11501,Baulkham Hills,65–69,"2,299","3,823",60.1,2016-2017
NSW,11501,Baulkham Hills,70–74,"1,632","2,871",56.8,2016-2017
NSW,11501,Baulkham Hills,50–69,"10,013","18,480",54.2,2016-2017
NSW,11502,Dural - Wisemans Ferry,50–54,505,"1,025",49.3,2016-2017
NSW,11502,Dural - Wisemans Ferry,55–59,478,940,50.9,2016-2017
NSW,11502,Dural - Wisemans Ferry,60–64,495,821,60.3,2016-2017
NSW,11502,Dural - Wisemans Ferry,65–69,439,788,55.7,2016-2017
NSW,11502,Dural - Wisemans Ferry,70–74,370,611,60.5,2016-2017
NSW,11502,Dural - Wisemans Ferry,50–69,"1,917","3,573",53.6,2016-2017
NSW,11503,Hawkesbury,50–54,n.p.,n.p.,n.p.,2016-2017
NSW,11503,Hawkesbury,55–59,n.p.,n.p.,n.p.,2016-2017
NSW,11503,Hawkesbury,60–64,n.p.,n.p.,n.p.,2016-2017
NSW,11503,Hawkesbury,65–69,n.p.,n.p.,n.p.,2016-2017
NSW,11503,Hawkesbury,70–74,n.p.,n.p.,n.p.,2016-2017
NSW,11503,Hawkesbury,50–69,n.p.,n.p.,n.p.,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,50–54,n.p.,n.p.,n.p.,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,55–59,n.p.,n.p.,n.p.,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,60–64,n.p.,n.p.,n.p.,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,65–69,n.p.,n.p.,n.p.,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,70–74,n.p.,n.p.,n.p.,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,50–69,n.p.,n.p.,n.p.,2016-2017
NSW,11601,Blacktown,50–54,"1,839","4,045",45.5,2016-2017
NSW,11601,Blacktown,55–59,"1,917","4,069",47.1,2016-2017
NSW,11601,Blacktown,60–64,"1,870","3,665",51.0,2016-2017
NSW,11601,Blacktown,65–69,"1,582","3,050",51.9,2016-2017
NSW,11601,Blacktown,70–74,992,"2,126",46.7,2016-2017
NSW,11601,Blacktown,50–69,"7,209","14,828",48.6,2016-2017
NSW,11602,Blacktown - North,50–54,"1,424","2,790",51.1,2016-2017
NSW,11602,Blacktown - North,55–59,"1,225","2,365",51.8,2016-2017
NSW,11602,Blacktown - North,60–64,"1,065","1,893",56.3,2016-2017
NSW,11602,Blacktown - North,65–69,885,"1,532",57.8,2016-2017
NSW,11602,Blacktown - North,70–74,489,967,50.6,2016-2017
NSW,11602,Blacktown - North,50–69,"4,599","8,579",53.6,2016-2017
NSW,11603,Mount Druitt,50–54,"1,430","3,503",40.8,2016-2017
NSW,11603,Mount Druitt,55–59,"1,354","3,138",43.2,2016-2017
NSW,11603,Mount Druitt,60–64,"1,196","2,591",46.2,2016-2017
NSW,11603,Mount Druitt,65–69,"1,073","2,230",48.1,2016-2017
NSW,11603,Mount Druitt,70–74,656,"1,591",41.2,2016-2017
NSW,11603,Mount Druitt,50–69,"5,053","11,461",44.1,2016-2017
NSW,11701,Botany,50–54,n.p.,n.p.,n.p.,2016-2017
NSW,11701,Botany,55–59,n.p.,n.p.,n.p.,2016-2017
NSW,11701,Botany,60–64,n.p.,n.p.,n.p.,2016-2017
NSW,11701,Botany,65–69,n.p.,n.p.,n.p.,2016-2017
NSW,11701,Botany,70–74,n.p.,n.p.,n.p.,2016-2017
NSW,11701,Botany,50–69,n.p.,n.p.,n.p.,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,50–54,834,"1,646",50.7,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,55–59,739,"1,487",49.7,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,60–64,661,"1,277",51.8,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,65–69,509,"1,052",48.4,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,70–74,328,790,41.6,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,50–69,"2,743","5,461",50.2,2016-2017
NSW,11703,Sydney Inner City,50–54,"2,032","4,837",42.0,2016-2017
NSW,11703,Sydney Inner City,55–59,"1,936","4,584",42.2,2016-2017
NSW,11703,Sydney Inner City,60–64,"1,907","4,092",46.6,2016-2017
NSW,11703,Sydney Inner City,65–69,"1,551","3,401",45.6,2016-2017
NSW,11703,Sydney Inner City,70–74,934,"2,330",40.1,2016-2017
NSW,11703,Sydney Inner City,50–69,"7,425","16,913",43.9,2016-2017
NSW,11801,Eastern Suburbs - North,50–54,"1,606","3,950",40.7,2016-2017
NSW,11801,Eastern Suburbs - North,55–59,"1,588","3,631",43.7,2016-2017
NSW,11801,Eastern Suburbs - North,60–64,"1,468","3,213",45.7,2016-2017
NSW,11801,Eastern Suburbs - North,65–69,"1,484","3,225",46.0,2016-2017
NSW,11801,Eastern Suburbs - North,70–74,"1,150","2,626",43.8,2016-2017
NSW,11801,Eastern Suburbs - North,50–69,"6,146","14,018",43.8,2016-2017
NSW,11802,Eastern Suburbs - South,50–54,"2,012","4,218",47.7,2016-2017
NSW,11802,Eastern Suburbs - South,55–59,"1,946","3,831",50.8,2016-2017
NSW,11802,Eastern Suburbs - South,60–64,"1,890","3,339",56.6,2016-2017
NSW,11802,Eastern Suburbs - South,65–69,"1,735","2,988",58.1,2016-2017
NSW,11802,Eastern Suburbs - South,70–74,"1,268","2,435",52.1,2016-2017
NSW,11802,Eastern Suburbs - South,50–69,"7,583","14,375",52.8,2016-2017
NSW,11901,Bankstown,50–54,"2,345","5,554",42.2,2016-2017
NSW,11901,Bankstown,55–59,"2,429","5,352",45.4,2016-2017
NSW,11901,Bankstown,60–64,"2,296","4,523",50.8,2016-2017
NSW,11901,Bankstown,65–69,"1,835","3,723",49.3,2016-2017
NSW,11901,Bankstown,70–74,"1,137","2,799",40.6,2016-2017
NSW,11901,Bankstown,50–69,"8,906","19,151",46.5,2016-2017
NSW,11902,Canterbury,50–54,"1,879","4,230",44.4,2016-2017
NSW,11902,Canterbury,55–59,"1,768","3,854",45.9,2016-2017
NSW,11902,Canterbury,60–64,"1,657","3,341",49.6,2016-2017
NSW,11902,Canterbury,65–69,"1,335","2,713",49.2,2016-2017
NSW,11902,Canterbury,70–74,930,"2,178",42.7,2016-2017
NSW,11902,Canterbury,50–69,"6,638","14,138",47.0,2016-2017
NSW,11903,Hurstville,50–54,"2,138","4,432",48.2,2016-2017
NSW,11903,Hurstville,55–59,"2,171","4,253",51.1,2016-2017
NSW,11903,Hurstville,60–64,"2,060","3,728",55.2,2016-2017
NSW,11903,Hurstville,65–69,"1,763","3,064",57.6,2016-2017
NSW,11903,Hurstville,70–74,"1,140","2,447",46.6,2016-2017
NSW,11903,Hurstville,50–69,"8,131","15,476",52.5,2016-2017
NSW,11904,Kogarah - Rockdale,50–54,"2,015","4,351",46.3,2016-2017
NSW,11904,Kogarah - Rockdale,55–59,"2,082","4,083",51.0,2016-2017
NSW,11904,Kogarah - Rockdale,60–64,"1,976","3,614",54.7,2016-2017
NSW,11904,Kogarah - Rockdale,65–69,"1,756","3,177",55.3,2016-2017
NSW,11904,Kogarah - Rockdale,70–74,"1,238","2,534",48.9,2016-2017
NSW,11904,Kogarah - Rockdale,50–69,"7,829","15,224",51.4,2016-2017
NSW,12001,Canada Bay,50–54,"1,330","2,949",45.1,2016-2017
NSW,12001,Canada Bay,55–59,"1,355","2,755",49.2,2016-2017
NSW,12001,Canada Bay,60–64,"1,273","2,380",53.5,2016-2017
NSW,12001,Canada Bay,65–69,"1,198","2,120",56.5,2016-2017
NSW,12001,Canada Bay,70–74,811,"1,644",49.3,2016-2017
NSW,12001,Canada Bay,50–69,"5,156","10,203",50.5,2016-2017
NSW,12002,Leichhardt,50–54,"1,033","2,137",48.4,2016-2017
NSW,12002,Leichhardt,55–59,915,"1,800",50.9,2016-2017
NSW,12002,Leichhardt,60–64,"1,003","1,670",60.1,2016-2017
NSW,12002,Leichhardt,65–69,866,"1,413",61.3,2016-2017
NSW,12002,Leichhardt,70–74,492,"1,027",47.9,2016-2017
NSW,12002,Leichhardt,50–69,"3,818","7,019",54.4,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,50–54,"2,330","4,962",47.0,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,55–59,"2,153","4,482",48.0,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,60–64,"2,006","3,741",53.6,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,65–69,"1,646","3,110",52.9,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,70–74,"1,009","2,352",42.9,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,50–69,"8,135","16,295",49.9,2016-2017
NSW,12101,Chatswood - Lane Cove,50–54,"1,765","3,717",47.5,2016-2017
NSW,12101,Chatswood - Lane Cove,55–59,"1,693","3,327",50.9,2016-2017
NSW,12101,Chatswood - Lane Cove,60–64,"1,693","2,899",58.4,2016-2017
NSW,12101,Chatswood - Lane Cove,65–69,"1,512","2,599",58.2,2016-2017
NSW,12101,Chatswood - Lane Cove,70–74,998,"1,923",51.9,2016-2017
NSW,12101,Chatswood - Lane Cove,50–69,"6,663","12,542",53.1,2016-2017
NSW,12102,Hornsby,50–54,"1,537","2,795",55.0,2016-2017
NSW,12102,Hornsby,55–59,"1,481","2,623",56.5,2016-2017
NSW,12102,Hornsby,60–64,"1,312","2,204",59.5,2016-2017
NSW,12102,Hornsby,65–69,"1,214","1,942",62.5,2016-2017
NSW,12102,Hornsby,70–74,866,"1,479",58.6,2016-2017
NSW,12102,Hornsby,50–69,"5,545","9,563",58.0,2016-2017
NSW,12103,Ku-ring-gai,50–54,"2,340","4,750",49.3,2016-2017
NSW,12103,Ku-ring-gai,55–59,"1,981","3,922",50.5,2016-2017
NSW,12103,Ku-ring-gai,60–64,"1,897","3,276",57.9,2016-2017
NSW,12103,Ku-ring-gai,65–69,"1,894","3,035",62.4,2016-2017
NSW,12103,Ku-ring-gai,70–74,"1,512","2,661",56.8,2016-2017
NSW,12103,Ku-ring-gai,50–69,"8,112","14,983",54.1,2016-2017
NSW,12104,North Sydney - Mosman,50–54,"1,359","3,275",41.5,2016-2017
NSW,12104,North Sydney - Mosman,55–59,"1,399","3,127",44.7,2016-2017
NSW,12104,North Sydney - Mosman,60–64,"1,452","2,824",51.4,2016-2017
NSW,12104,North Sydney - Mosman,65–69,"1,530","2,808",54.5,2016-2017
NSW,12104,North Sydney - Mosman,70–74,"1,089","2,287",47.6,2016-2017
NSW,12104,North Sydney - Mosman,50–69,"5,739","12,033",47.7,2016-2017
NSW,12201,Manly,50–54,724,"1,543",46.9,2016-2017
NSW,12201,Manly,55–59,669,"1,349",49.6,2016-2017
NSW,12201,Manly,60–64,631,"1,109",56.9,2016-2017
NSW,12201,Manly,65–69,548,"1,011",54.2,2016-2017
NSW,12201,Manly,70–74,440,854,51.5,2016-2017
NSW,12201,Manly,50–69,"2,571","5,012",51.3,2016-2017
NSW,12202,Pittwater,50–54,"1,035","2,435",42.5,2016-2017
NSW,12202,Pittwater,55–59,"1,191","2,353",50.6,2016-2017
NSW,12202,Pittwater,60–64,"1,247","2,104",59.3,2016-2017
NSW,12202,Pittwater,65–69,"1,139","1,963",58.0,2016-2017
NSW,12202,Pittwater,70–74,909,"1,628",55.9,2016-2017
NSW,12202,Pittwater,50–69,"4,612","8,853",52.1,2016-2017
NSW,12203,Warringah,50–54,"2,663","5,342",49.9,2016-2017
NSW,12203,Warringah,55–59,"2,280","4,506",50.6,2016-2017
NSW,12203,Warringah,60–64,"2,249","3,828",58.8,2016-2017
NSW,12203,Warringah,65–69,"2,055","3,531",58.2,2016-2017
NSW,12203,Warringah,70–74,"1,670","3,145",53.1,2016-2017
NSW,12203,Warringah,50–69,"9,247","17,206",53.7,2016-2017
